opened,closed,side,entry,sl,tp,result,r,pnl,capital
2024-03-10 12:35:00,2024-03-10 13:25:00,buy,2128.76,2127.497468324049,2130.653797513927,SL,-1.0,-11.27,1114.84
2024-03-11 19:00:00,2024-03-11 19:15:00,buy,2158.73,2156.0411945510536,2162.7632081734196,SL,-1.0,-11.16,1103.68
2024-03-12 12:55:00,2024-03-12 13:00:00,sell,2153.18,2155.210044513721,2150.1349332294176,TP,1.5,16.54,1120.22
2024-03-12 17:45:00,2024-03-12 18:30:00,sell,2136.17,2140.547584414884,2129.603623377674,SL,-1.0,-11.21,1109.01
2024-03-13 23:40:00,2024-03-13 23:50:00,buy,2151.43,2150.02880070456,2153.5317989431596,SL,-1.0,-11.1,1097.91
2024-03-14 07:30:00,2024-03-14 08:50:00,buy,2153.03,2150.819,2156.3465000000006,TP,1.5,16.46,1114.37
2024-03-14 15:20:00,2024-03-14 15:25:00,sell,2148.02,2151.449773285269,2142.875340072096,TP,1.5,16.7,1131.07
2024-03-15 03:15:00,2024-03-15 18:10:00,sell,2141.8,2151.963,2126.5555000000004,SL,-1.0,-11.32,1119.75
2024-03-19 20:25:00,2024-03-19 20:30:00,buy,2129.6,2127.7457303745136,2132.3814044382293,TP,1.5,16.79,1136.54
2024-03-22 06:25:00,2024-03-22 06:30:00,buy,2167.27,2165.5554917511276,2169.8417623733085,SL,-1.0,-11.38,1125.16
2024-03-22 11:45:00,2024-03-22 11:55:00,sell,2156.82,2158.8259615541506,2153.8110576687745,TP,1.5,16.87,1142.03
2024-03-23 13:30:00,2024-03-23 13:40:00,buy,2151.77,2150.4280000000003,2153.7829999999994,SL,-1.0,-11.43,1130.6
2024-03-28 19:05:00,2024-03-28 20:40:00,buy,2195.09,2193.2469174072407,2197.8546238891395,TP,1.5,16.95,1147.55
2024-03-29 18:45:00,2024-03-29 19:25:00,sell,2209.39,2211.9120000000003,2205.606999999999,SL,-1.0,-11.49,1136.06
2024-03-30 23:15:00,2024-03-31 05:20:00,sell,2205.01,2209.541,2198.2135000000003,SL,-1.0,-11.37,1124.69
2024-03-31 11:45:00,2024-03-31 13:00:00,buy,2211.96,2208.7047810173144,2216.8428284740285,SL,-1.0,-11.26,1113.43
2024-04-01 06:15:00,2024-04-01 06:25:00,buy,2235.41,2232.5298874388645,2239.730168841703,TP,1.5,16.69,1130.12
2024-04-01 08:55:00,2024-04-01 09:05:00,buy,2237.47,2234.5015284470655,2241.9227073294014,TP,1.5,16.94,1147.06
2024-04-03 17:40:00,2024-04-03 18:40:00,buy,2272.05,2267.6916696952785,2278.5874954570827,TP,1.5,17.19,1164.25
2024-04-04 11:10:00,2024-04-04 16:00:00,buy,2291.07,2287.018,2297.148,SL,-1.0,-11.65,1152.6
2024-04-04 16:25:00,2024-04-04 16:30:00,sell,2288.28,2291.0235940519606,2284.1646089220594,TP,1.5,17.28,1169.88
2024-04-05 06:45:00,2024-04-05 06:55:00,sell,2259.63,2262.155,2255.8424999999997,SL,-1.0,-11.71,1158.17
2024-04-06 22:50:00,2024-04-06 23:15:00,buy,2310.64,2307.8869999999997,2314.7695000000003,SL,-1.0,-11.59,1146.58
2024-04-09 15:05:00,2024-04-09 16:35:00,sell,2330.01,2334.5123359636264,2323.256496054561,TP,1.5,17.19,1163.77
