opened,closed,side,entry,sl,tp,result,r,pnl,capital
2023-09-06 18:00:00,2023-09-07 07:30:00,sell,1906.15,1910.2,1900.0750000000003,TP,1.5,14.24,963.91
2023-09-07 08:05:00,2023-09-07 11:10:00,sell,1899.98,1902.3980000000001,1896.3529999999998,SL,-1.0,-9.65,954.26
2023-09-07 12:55:00,2023-09-07 14:10:00,sell,1901.55,1904.038,1897.8179999999998,SL,-1.0,-9.55,944.71
2023-09-07 15:00:00,2023-09-07 16:25:00,sell,1904.71,1907.222,1900.942,SL,-1.0,-9.46,935.25
2023-09-07 18:15:00,2023-09-07 21:05:00,sell,1904.52,1908.059,1899.2115,SL,-1.0,-9.36,925.89
2023-09-08 01:30:00,2023-09-08 07:40:00,buy,1911.81,1907.801,1917.8235,SL,-1.0,-9.27,916.62
2023-09-08 08:30:00,2023-09-08 14:50:00,sell,1906.7,1911.8919999999998,1898.9120000000003,SL,-1.0,-9.18,907.44
2023-09-08 17:10:00,2023-09-09 08:50:00,sell,1906.3,1908.407,1903.1395,TP,1.5,13.6,921.04
2023-09-09 14:00:00,2023-09-09 15:05:00,sell,1902.42,1904.3000000000002,1899.6,TP,1.5,13.81,934.85
2023-09-09 15:35:00,2023-09-10 17:20:00,sell,1898.21,1902.7599999999998,1891.3850000000004,TP,1.5,14.01,948.86
2023-09-10 18:00:00,2023-09-10 18:05:00,sell,1891.34,1892.846,1889.0809999999997,SL,-1.0,-9.5,939.36
2023-09-10 18:30:00,2023-09-10 18:40:00,sell,1892.11,1893.451,1890.0984999999996,SL,-1.0,-9.4,929.96
2023-09-10 19:40:00,2023-09-10 20:15:00,sell,1892.81,1893.8629999999998,1891.2305000000001,SL,-1.0,-9.31,920.65
2023-09-10 21:30:00,2023-09-10 22:00:00,sell,1897.0,1898.0564659632737,1895.4153010550895,SL,-1.0,-9.22,911.43
2023-09-10 22:30:00,2023-09-11 01:35:00,sell,1898.32,1900.509,1895.0364999999997,SL,-1.0,-9.12,902.31
2023-09-11 03:15:00,2023-09-11 05:35:00,sell,1900.16,1901.309,1898.4365000000003,SL,-1.0,-9.03,893.28
2023-09-11 08:10:00,2023-09-11 09:35:00,sell,1902.69,1905.553,1898.3955,TP,1.5,13.39,906.67
2023-09-11 10:00:00,2023-09-11 10:05:00,sell,1900.0,1901.358,1897.9630000000002,SL,-1.0,-9.08,897.59
2023-09-11 11:00:00,2023-09-11 13:25:00,sell,1898.48,1903.256,1891.3159999999998,SL,-1.0,-8.98,888.61
2023-09-11 14:05:00,2023-09-11 15:00:00,sell,1900.55,1903.472,1896.167,TP,1.5,13.32,901.93
2023-09-11 16:45:00,2023-09-11 19:00:00,sell,1902.29,1903.6509999999998,1900.2485000000001,TP,1.5,13.52,915.45
2023-09-11 20:00:00,2023-09-11 22:00:00,sell,1900.29,1901.437,1898.5695,SL,-1.0,-9.16,906.29
2023-09-12 03:15:00,2023-09-12 06:10:00,buy,1906.11,1900.4989999999998,1914.5265,SL,-1.0,-9.07,897.22
2023-09-12 06:30:00,2023-09-12 08:30:00,sell,1902.63,1906.607,1896.6645000000003,TP,1.5,13.45,910.67
2023-09-12 08:55:00,2023-09-12 10:00:00,sell,1896.9,1899.2659999999998,1893.3510000000006,SL,-1.0,-9.12,901.55
2023-09-12 10:50:00,2023-09-12 12:30:00,sell,1898.96,1902.301,1893.9485000000002,TP,1.5,13.51,915.06
2023-09-12 12:45:00,2023-09-12 16:25:00,sell,1892.25,1895.016,1888.1009999999999,SL,-1.0,-9.16,905.9
2023-09-12 17:30:00,2023-09-12 18:40:00,sell,1890.76,1893.4679999999998,1886.6980000000003,SL,-1.0,-9.07,896.83
2023-09-12 19:40:00,2023-09-13 06:35:00,sell,1891.46,1894.144,1887.4340000000002,TP,1.5,13.44,910.27
2023-09-13 07:05:00,2023-09-13 07:35:00,sell,1888.32,1890.299,1885.3514999999998,SL,-1.0,-9.11,901.16
2023-09-13 10:55:00,2023-09-13 12:50:00,sell,1887.34,1889.2610000000002,1884.4584999999995,SL,-1.0,-9.02,892.14
2023-09-13 15:05:00,2023-09-13 18:20:00,sell,1892.45,1896.186,1886.8460000000002,TP,1.5,13.37,905.51
2023-09-13 18:35:00,2023-09-13 19:20:00,sell,1886.09,1889.384,1881.149,SL,-1.0,-9.06,896.45
2023-09-13 20:15:00,2023-09-13 20:45:00,sell,1888.58,1890.4769999999999,1885.7345,SL,-1.0,-8.97,887.48
2023-09-13 21:15:00,2023-09-13 22:05:00,sell,1891.79,1894.445,1887.8075,TP,1.5,13.3,900.78
2023-09-13 22:35:00,2023-09-14 01:00:00,sell,1887.25,1892.634,1879.174,SL,-1.0,-9.02,891.76
2023-09-14 01:35:00,2023-09-14 02:05:00,sell,1888.34,1892.738,1881.7429999999997,SL,-1.0,-8.93,882.83
2023-09-14 02:20:00,2023-09-14 03:30:00,sell,1891.31,1893.4389999999999,1888.1165,SL,-1.0,-8.84,873.99
2023-09-14 06:50:00,2023-09-14 10:55:00,sell,1887.12,1899.3990000000001,1868.7014999999997,SL,-1.0,-8.75,865.24
2023-09-14 11:05:00,2023-09-14 12:30:00,sell,1896.97,1899.355,1893.3925,TP,1.5,12.97,878.21
2023-09-14 12:45:00,2023-09-14 13:25:00,sell,1890.94,1895.291,1884.4135,SL,-1.0,-8.79,869.42
2023-09-14 14:15:00,2023-09-14 15:00:00,sell,1890.07,1894.0210000000002,1884.1434999999997,SL,-1.0,-8.7,860.72
2023-09-14 15:25:00,2023-09-14 17:20:00,sell,1891.05,1893.5439999999999,1887.3090000000002,SL,-1.0,-8.62,852.1
2023-09-14 18:05:00,2023-09-15 00:10:00,sell,1890.46,1893.951,1885.2235,SL,-1.0,-8.53,843.57
2023-09-15 00:15:00,2023-09-15 00:35:00,sell,1891.31,1893.645,1887.8075,SL,-1.0,-8.44,835.13
2023-09-15 06:10:00,2023-09-15 09:40:00,buy,1899.39,1894.355,1906.9425,SL,-1.0,-8.36,826.77
2023-09-15 10:25:00,2023-09-15 13:30:00,buy,1898.84,1896.7055695557524,1902.041645666371,TP,1.5,12.39,839.16
